11.0.0.0/13,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.8.0.0/15,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.10.0.0/16,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.0.0/21,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.8.0/23,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.10.0/24,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.11.0/29,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.11.8/31,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.11.10/32,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.11.11/32,4677344,6252001,,0,0,75757,32.1095,-95.3342,1000
11.11.11.12/30,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.11.16/28,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.11.32/27,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.11.64/26,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.11.128/25,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.12.0/22,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.16.0/21,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.24.0/22,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.28.0/24,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.29.0/25,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.29.128/26,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.29.192/27,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.29.224/29,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.29.232/31,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.29.234/32,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.29.235/32,4540737,6252001,,0,0,73507,34.6224,-98.3913,1000
11.11.29.236/30,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.29.240/28,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.30.0/23,6252001,6252001,,0,0,,37.7510,-97.8220,1000
11.11.32.0/19,6252001,6252001,,0,0,,37.7510,-97.8220,1000
