125.0.0.0/23,1859924,1861060,,0,0,277-0921,35.6381,140.0108,20
125.0.2.0/24,11133596,1861060,,0,0,297-0024,35.4210,140.3032,50
125.0.3.0/25,2113015,1861060,,0,0,262-0021,35.6453,140.0758,20
125.0.3.128/25,1907307,1861060,,0,0,299-1171,35.3312,139.9381,50
125.0.4.0/22,1857553,1861060,,0,0,270-0031,35.8373,139.9140,50
125.0.8.0/24,2111855,1861060,,0,0,297-0021,35.4339,140.2976,500
125.0.9.0/24,1849185,1861060,,0,0,198-0000,35.6396,139.9059,500
125.0.10.0/23,1849053,1861060,,0,0,320-0051,36.8833,139.9833,500
125.0.12.0/22,1849053,1861060,,0,0,320-0051,36.8833,139.9833,500
125.0.16.0/22,1850158,1861060,,0,0,770-0861,34.0725,134.5771,1
125.0.20.0/23,1850158,1861060,,0,0,771-0201,34.1283,134.5340,1
125.0.22.0/23,1855580,1861060,,0,0,779-0221,34.1541,134.4458,10
125.0.24.0/23,1855580,1861060,,0,0,779-0301,34.1541,134.4458,10
125.0.26.0/24,1856177,1861060,,0,0,851-2211,32.8179,129.7717,50
125.0.27.0/24,1856156,1861060,,0,0,857-0311,33.2406,129.6438,50
125.0.28.0/22,1861464,1861060,,0,0,854-0027,32.8411,130.0431,100
125.0.32.0/21,1857871,1861060,,0,0,194-0031,35.7210,139.7773,10
125.0.40.0/22,1859210,1861060,,0,0,452-0942,35.2167,136.8333,10
125.0.44.0/23,1865694,1861060,,0,0,461-0019,35.1858,136.9027,50
125.0.46.0/24,1851259,1861060,,0,0,481-0041,34.6500,137.2000,50
125.0.47.0/24,1849846,1861060,,0,0,441-8001,34.9159,137.1335,20
125.0.48.0/23,1856057,1861060,,0,0,460-0001,35.1865,136.8994,10
125.0.50.0/24,1856057,1861060,,0,0,460-0001,35.1865,136.8994,10
125.0.51.0/24,6822209,1861060,,0,0,464-0039,35.1719,136.9727,20
125.0.52.0/23,1851259,1861060,,0,0,466-0001,34.6168,137.1070,50
125.0.54.0/23,11777075,1861060,,0,0,470-2201,34.9336,136.8940,20
125.0.56.0/24,1855189,1861060,,0,0,444-0302,34.8667,137.0500,10
125.0.57.0/24,1848354,1861060,,0,0,230-0001,35.5258,139.6759,10
125.0.58.0/23,1848354,1861060,,0,0,230-0001,35.5258,139.6759,10
125.0.60.0/22,1848354,1861060,,0,0,230-0001,35.5258,139.6759,10
125.0.64.0/20,6822161,1861060,,0,0,350-1241,35.8587,139.5580,20
125.0.80.0/21,6940394,1861060,,0,0,350-0275,35.9031,139.6492,20
125.0.88.0/21,2111149,1861060,,0,0,981-0961,38.3055,140.8504,500
125.0.96.0/22,1860243,1861060,,0,0,920-0861,36.4366,136.5311,200
125.0.100.0/23,1860243,1861060,,0,0,920-0861,36.4366,136.5311,200
125.0.102.0/23,1854979,1861060,,0,0,921-8815,36.5347,136.6153,200
125.0.104.0/22,1860243,1861060,,0,0,920-0861,36.4366,136.5311,200
125.0.108.0/23,1860243,1861060,,0,0,920-0861,36.4366,136.5311,200
125.0.110.0/24,1863967,1861060,,0,0,814-0121,33.5553,130.3725,200
125.0.111.0/24,1849904,1861060,,0,0,841-0051,33.3676,130.4023,200
125.0.112.0/24,1907300,1861060,,0,0,351-0111,35.7879,139.6317,10
125.0.113.0/24,6822159,1861060,,0,0,356-0051,35.8584,139.5096,10
125.0.114.0/23,1907300,1861060,,0,0,351-0111,35.7879,139.6317,10
125.0.116.0/22,6822138,1861060,,0,0,352-0011,35.7987,139.5634,20
125.0.120.0/21,10862233,1861060,,0,0,222-0036,35.5138,139.5916,10
125.0.128.0/21,11060163,1861060,,0,0,235-0043,35.3641,139.6044,10
125.0.136.0/22,11060163,1861060,,0,0,235-0043,35.3641,139.6044,10
