160.0.0.0/17,934292,934292,,0,0,,-20.2833,57.5500,50
160.0.128.0/18,2245662,2245662,,0,0,,14.0000,-14.0000,50
160.0.192.0/20,989921,953987,,0,0,2571,-26.8662,26.6582,1
160.0.208.0/22,989921,953987,,0,0,2571,-26.8662,26.6582,1
160.0.212.0/24,997718,953987,,0,0,2600,-26.7669,26.4123,500
160.0.213.0/25,989921,953987,,0,0,2571,-26.8662,26.6582,10
160.0.213.128/25,952192,953987,,0,0,2551,-26.8456,26.7834,10
160.0.214.0/24,943991,953987,,0,0,,-27.0945,26.7794,20
160.0.215.0/24,989921,953987,,0,0,2572,-26.8662,26.6582,10
160.0.216.0/24,989921,953987,,0,0,2574,-26.8662,26.6582,10
160.0.217.0/24,967476,953987,,0,0,2619,-26.9844,26.6699,10
160.0.218.0/23,989921,953987,,0,0,2571,-26.8662,26.6582,50
160.0.220.0/24,989921,953987,,0,0,2571,-26.8662,26.6582,50
160.0.221.0/24,1016698,953987,,0,0,9660,-27.3667,26.6167,50
160.0.222.0/23,989921,953987,,0,0,2571,-26.8662,26.6582,1
160.0.224.0/24,2391893,2395170,,0,0,,8.0327,2.4854,50
160.0.225.0/24,2392204,2395170,,0,0,,9.3338,2.6261,50
160.0.226.0/23,2395170,2395170,,0,0,,9.5000,2.2500,50
160.0.228.0/22,2394819,2395170,,0,0,,6.3598,2.4161,50
160.0.232.0/24,2395568,2395170,,0,0,,6.9345,1.6810,50
160.0.233.0/24,2395170,2395170,,0,0,,9.5000,2.2500,50
160.0.234.0/23,2395170,2395170,,0,0,,9.5000,2.2500,50
160.0.236.0/22,2395170,2395170,,0,0,,9.5000,2.2500,50
160.0.240.0/21,2395170,2395170,,0,0,,9.5000,2.2500,50
160.0.248.0/24,2394819,2395170,,0,0,,6.3598,2.4161,1
160.0.249.0/24,2395170,2395170,,0,0,,9.5000,2.2500,50
160.0.250.0/23,2395170,2395170,,0,0,,9.5000,2.2500,50
160.0.252.0/22,2395170,2395170,,0,0,,9.5000,2.2500,50
160.1.0.0/16,5714964,6252001,,0,0,97818,45.8491,-119.7143,1000
160.2.0.0/23,5487811,6252001,,0,0,87144,35.3240,-106.7099,10
160.2.2.0/24,5487811,6252001,,0,0,87144,35.3240,-106.7099,10
160.2.3.0/24,5586437,6252001,,0,0,83706,43.5885,-116.1918,10
160.2.4.0/23,5487811,6252001,,0,0,87124,35.2485,-106.6818,10
160.2.6.0/23,4271086,6252001,,0,0,66801,38.4186,-96.1844,20
160.2.8.0/25,4271086,6252001,,0,0,66801,38.4186,-96.1844,100
160.2.8.128/27,4160021,6252001,,0,0,32210,30.2712,-81.7529,100
160.2.8.160/27,4271086,6252001,,0,0,66801,38.4186,-96.1844,100
160.2.8.192/26,4271086,6252001,,0,0,66801,38.4186,-96.1844,100
160.2.9.0/24,4271086,6252001,,0,0,66801,38.4186,-96.1844,100
160.2.10.0/23,4271086,6252001,,0,0,66801,38.4186,-96.1844,100
160.2.12.0/24,4271086,6252001,,0,0,66801,38.4186,-96.1844,10
160.2.13.0/25,4449532,6252001,,0,0,39565,30.5405,-88.6875,10
160.2.13.128/25,4439506,6252001,,0,0,39564,30.4404,-88.7801,10
160.2.14.0/25,4439506,6252001,,0,0,39564,30.4404,-88.7801,20
160.2.14.128/25,4418478,6252001,,0,0,39532,30.5095,-88.9735,10
160.2.15.0/24,4439506,6252001,,0,0,39564,30.4404,-88.7801,10
160.2.16.0/22,4439506,6252001,,0,0,39564,30.4404,-88.7801,10
160.2.20.0/24,4449532,6252001,,0,0,39565,30.5405,-88.6875,10
160.2.21.0/25,4449532,6252001,,0,0,39565,30.5405,-88.6875,10
160.2.21.128/25,4418478,6252001,,0,0,39532,30.5095,-88.9735,20
160.2.22.0/24,4449532,6252001,,0,0,39565,30.5405,-88.6875,20
160.2.23.0/25,4449532,6252001,,0,0,39565,30.5405,-88.6875,20
160.2.23.128/25,4439506,6252001,,0,0,39564,30.4404,-88.7801,10
160.2.24.0/24,4439506,6252001,,0,0,39564,30.4404,-88.7801,10
160.2.25.0/25,4439506,6252001,,0,0,39564,30.4404,-88.7801,10
160.2.25.128/26,4439506,6252001,,0,0,39564,30.4404,-88.7801,10
160.2.25.192/27,4439506,6252001,,0,0,39564,30.4404,-88.7801,10
160.2.25.224/28,4439506,6252001,,0,0,39564,30.4404,-88.7801,10
160.2.25.240/28,4449532,6252001,,0,0,39565,30.5405,-88.6875,10
160.2.26.0/25,4439506,6252001,,0,0,39564,30.4404,-88.7801,10
160.2.26.128/26,4439506,6252001,,0,0,39564,30.4404,-88.7801,10
160.2.26.192/26,4418478,6252001,,0,0,39532,30.5095,-88.9735,1
160.2.27.0/24,4418478,6252001,,0,0,39532,30.5095,-88.9735,20
160.2.28.0/25,4449532,6252001,,0,0,39565,30.5405,-88.6875,10
160.2.28.128/25,4418478,6252001,,0,0,39532,30.5095,-88.9735,20
160.2.29.0/24,4418478,6252001,,0,0,39532,30.5095,-88.9735,20
160.2.30.0/24,4418478,6252001,,0,0,39532,30.5095,-88.9735,20
160.2.31.0/24,5586437,6252001,,0,0,83709,43.5780,-116.2954,5
160.2.32.0/23,5586437,6252001,,0,0,83704,43.6339,-116.2942,5
160.2.34.0/23,5488441,6252001,,0,0,88203,33.3715,-104.5287,20
160.2.36.0/25,5488441,6252001,,0,0,88203,33.3715,-104.5287,20
160.2.36.128/27,5488441,6252001,,0,0,88201,33.6397,-104.3748,20
160.2.36.160/27,5488441,6252001,,0,0,88203,33.3715,-104.5287,1
160.2.36.192/26,5488441,6252001,,0,0,88203,33.3715,-104.5287,20
160.2.37.0/24,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.38.0/25,5314245,6252001,,0,0,85901,34.2998,-110.0000,200
160.2.38.128/25,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.39.0/24,5314245,6252001,,0,0,85901,34.2998,-110.0000,200
160.2.40.0/25,5604045,6252001,,0,0,83201,42.8851,-112.4441,500
160.2.40.128/25,5314245,6252001,,0,0,85901,34.2998,-110.0000,500
160.2.41.0/25,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.41.128/25,5314245,6252001,,0,0,85901,34.2998,-110.0000,500
160.2.42.0/23,4685892,6252001,,0,0,75020,33.7422,-96.5515,500
160.2.44.0/24,4685892,6252001,,0,0,75020,33.7422,-96.5515,5
160.2.45.0/24,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.46.0/24,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.47.0/26,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.47.64/27,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.47.96/28,5604045,6252001,,0,0,83202,42.9373,-112.4712,5
160.2.47.112/28,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.47.128/25,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.48.0/23,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.50.0/25,5744166,6252001,,0,0,97914,44.0416,-116.9783,200
160.2.50.128/25,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.51.0/24,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.52.0/24,5314245,6252001,,0,0,85901,34.2998,-110.0000,10
160.2.53.0/24,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.54.0/24,5604045,6252001,,0,0,83201,42.8851,-112.4441,500
160.2.55.0/24,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.56.0/23,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.58.0/24,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.59.0/25,5309842,6252001,,0,0,86303,34.4958,-112.3783,500
160.2.59.128/25,5604045,6252001,,0,0,83201,42.8851,-112.4441,5
160.2.60.0/23,5604045,6252001,,0,0,83204,42.8435,-112.4431,10
160.2.62.0/26,5598538,6252001,,0,0,83501,46.3709,-116.8548,20
160.2.62.64/26,5790218,6252001,,0,0,99403,46.3946,-117.0645,20
160.2.62.128/25,5790218,6252001,,0,0,99403,46.3946,-117.0645,20
160.2.63.0/24,5790218,6252001,,0,0,99403,46.3946,-117.0645,20
160.2.64.0/24,5598538,6252001,,0,0,83501,46.3709,-116.8548,20
160.2.65.0/25,5598538,6252001,,0,0,83501,46.3709,-116.8548,1
160.2.65.128/25,5790218,6252001,,0,0,99403,46.3946,-117.0645,1
160.2.66.0/24,5598538,6252001,,0,0,83501,46.3709,-116.8548,1
160.2.67.0/25,5598538,6252001,,0,0,83501,46.3709,-116.8548,20
160.2.67.128/25,5790218,6252001,,0,0,99403,46.3946,-117.0645,20
