145.0.0.0/21,2750405,2750405,,0,0,,52.3824,4.8995,100
145.0.8.0/24,2750405,2750405,,0,0,,52.3824,4.8995,100
145.0.9.0/24,2759794,2750405,,0,0,1012,52.3759,4.8975,100
145.0.10.0/23,2750405,2750405,,0,0,,52.3824,4.8995,100
145.0.12.0/22,2750405,2750405,,0,0,,52.3824,4.8995,100
145.0.16.0/20,2750405,2750405,,0,0,,52.3824,4.8995,100
145.0.32.0/19,2750405,2750405,,0,0,,52.3824,4.8995,100
145.0.64.0/18,2750405,2750405,,0,0,,52.3824,4.8995,100
145.0.128.0/17,2750405,2750405,,0,0,,52.3824,4.8995,100
145.1.0.0/23,2757213,2750405,,0,0,1797,53.0245,4.7683,200
145.1.2.0/23,2750405,2750405,,0,0,,52.3824,4.8995,100
145.1.4.0/22,2750405,2750405,,0,0,,52.3824,4.8995,100
145.1.8.0/21,2750405,2750405,,0,0,,52.3824,4.8995,100
145.1.16.0/20,2750405,2750405,,0,0,,52.3824,4.8995,100
145.1.32.0/19,2750405,2750405,,0,0,,52.3824,4.8995,100
145.1.64.0/19,2750405,2750405,,0,0,,52.3824,4.8995,100
145.1.96.0/19,2757244,2750405,,0,0,1791,53.0522,4.7979,10
145.1.128.0/18,2510769,2510769,,0,0,,40.4172,-3.6840,500
145.1.192.0/21,2512989,2510769,,0,0,07010,39.5626,2.6474,10
145.1.200.0/23,2512989,2510769,,0,0,07010,39.5626,2.6474,10
145.1.202.0/27,2512989,2510769,,0,0,07010,39.5626,2.6474,10
145.1.202.32/32,2512989,2510769,,0,0,07010,39.5626,2.6474,10
145.1.202.33/32,9171509,2510769,,0,0,07010,39.5626,2.6474,10
145.1.202.34/31,2512989,2510769,,0,0,07010,39.5626,2.6474,10
145.1.202.36/30,2512989,2510769,,0,0,07010,39.5626,2.6474,10
145.1.202.40/29,2512989,2510769,,0,0,07010,39.5626,2.6474,10
145.1.202.48/28,2512989,2510769,,0,0,07010,39.5626,2.6474,10
145.1.202.64/26,2512989,2510769,,0,0,07010,39.5626,2.6474,10
145.1.202.128/25,2512989,2510769,,0,0,07010,39.5626,2.6474,10
145.1.203.0/24,2512989,2510769,,0,0,07010,39.5626,2.6474,10
