35.0.0.0/19,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.0.32.0/20,5015688,6252001,,0,0,48197,42.2196,-83.6046,10
35.0.48.0/22,5015688,6252001,,0,0,48198,42.2440,-83.5823,10
35.0.52.0/22,4984247,6252001,,0,0,48103,42.2807,-83.7801,10
35.0.56.0/21,4984247,6252001,,0,0,48109,42.2776,-83.7409,10
35.0.64.0/19,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.0.96.0/19,5008768,6252001,,0,0,48176,42.1700,-83.7819,1000
35.0.128.0/18,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.0.192.0/19,4984247,6252001,,0,0,48108,42.2324,-83.7017,50
35.0.224.0/19,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.1.0.0/22,4986994,6252001,,0,0,48114,42.5713,-83.7486,50
35.1.4.0/22,4984247,6252001,,0,0,48104,42.2709,-83.7268,50
35.1.8.0/21,4985601,6252001,,0,0,48111,42.1955,-83.4894,50
35.1.16.0/20,4984247,6252001,,0,0,48104,42.2709,-83.7268,50
35.1.32.0/20,4984247,6252001,,0,0,48104,42.2709,-83.7268,5
35.1.48.0/21,5005703,6252001,,0,0,48169,42.4580,-83.9056,20
35.1.56.0/21,4987990,6252001,,0,0,48188,42.2886,-83.4641,20
35.1.64.0/19,4984247,6252001,,0,0,48109,42.2776,-83.7409,1
35.1.96.0/20,5015688,6252001,,0,0,48198,42.2440,-83.5823,20
35.1.112.0/21,5010548,6252001,,0,0,48178,42.4557,-83.6542,20
35.1.120.0/21,4984247,6252001,,0,0,48109,42.2776,-83.7409,20
35.1.128.0/19,4984247,6252001,,0,0,48104,42.2709,-83.7268,1
35.1.160.0/21,5015688,6252001,,0,0,48197,42.2196,-83.6046,10
35.1.168.0/21,4984247,6252001,,0,0,48103,42.2807,-83.7801,10
35.1.176.0/20,4984247,6252001,,0,0,48103,42.2807,-83.7801,1
35.1.192.0/20,4984247,6252001,,0,0,48109,42.2776,-83.7409,50
35.1.208.0/22,5015688,6252001,,0,0,48197,42.2196,-83.6046,50
35.1.212.0/22,4997868,6252001,,0,0,48320,42.6114,-83.3356,50
35.1.216.0/21,4984247,6252001,,0,0,48109,42.2776,-83.7409,50
35.1.224.0/19,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.2.0.0/20,4990729,6252001,,0,0,48227,42.3888,-83.1895,50
35.2.16.0/20,5015688,6252001,,0,0,48198,42.2440,-83.5823,50
35.2.32.0/20,4984247,6252001,,0,0,48104,42.2709,-83.7268,1
35.2.48.0/20,4984247,6252001,,0,0,48109,42.2776,-83.7409,20
35.2.64.0/19,4984247,6252001,,0,0,48109,42.2776,-83.7409,20
35.2.96.0/19,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.2.128.0/22,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.2.132.0/23,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.2.134.0/23,5000473,6252001,,0,0,48042,42.6758,-82.9121,1000
35.2.136.0/21,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.2.144.0/20,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.2.160.0/19,5385955,6252001,,0,0,91739,34.1705,-117.5182,1000
35.2.192.0/19,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.2.224.0/20,4984247,6252001,,0,0,48109,42.2776,-83.7409,20
35.2.240.0/21,4984247,6252001,,0,0,48109,42.2776,-83.7409,20
35.2.248.0/22,4990797,6252001,,0,0,48130,42.3583,-83.9000,20
35.2.252.0/22,4984247,6252001,,0,0,48109,42.2776,-83.7409,20
35.3.0.0/20,4984247,6252001,,0,0,48105,42.3068,-83.7059,10
35.3.16.0/20,4984247,6252001,,0,0,48105,42.3068,-83.7059,5
35.3.32.0/19,4984247,6252001,,0,0,48104,42.2709,-83.7268,10
35.3.64.0/19,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.3.96.0/19,4984247,6252001,,0,0,48105,42.3068,-83.7059,1000
35.3.128.0/17,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.4.0.0/14,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.8.0.0/20,4991640,6252001,,0,0,48823,42.7367,-84.4758,1
35.8.16.0/20,4991640,6252001,,0,0,48824,42.7307,-84.4853,20
35.8.32.0/21,4991640,6252001,,0,0,48823,42.7367,-84.4758,20
35.8.40.0/22,4990469,6252001,,0,0,48820,42.8416,-84.5817,20
35.8.44.0/22,5001093,6252001,,0,0,48854,42.5784,-84.4551,20
35.8.48.0/20,4991640,6252001,,0,0,48823,42.7367,-84.4758,20
35.8.64.0/19,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.8.96.0/19,5004359,6252001,,0,0,48864,42.7069,-84.4138,200
35.8.128.0/18,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.8.192.0/19,4991640,6252001,,0,0,48823,42.7367,-84.4758,20
35.8.224.0/19,6252001,6252001,,0,0,,37.7510,-97.8220,1000
35.9.0.0/19,6252001,6252001,,0,0,,37.7510,-97.8220,1000
